rollout/episode_steps,reference_perturbed_action_std,total/steps,reference_action_std,train/param_noise_distance,rollout/episodes,train/loss_actor,reference_actor_Q_mean,rollout/Q_mean,rollout/actions_std,reference_Q_mean,rollout/return,reference_perturbed_action_mean,obs_rms_std,reference_actor_Q_std,rollout/return_history,reference_action_mean,param_noise_stddev,total/episodes,total/duration,obs_rms_mean,total/epochs,reference_Q_std,rollout/actions_mean,train/loss_critic,total/steps_per_second
102.59428571428572,0.8059219717979431,18000,0.8000052571296692,0.19841309636831284,175.0,-163.03125,154.31045532226562,196.25904846191406,0.17641519010066986,154.13357543945312,189.7675517083082,-0.19487766921520233,2113880.0,75.86205291748047,189.7675517083082,-0.18795561790466309,0.010517278057089798,175.0,11628.860215902328,-3158.834716796875,18,75.72852325439453,-0.0643819272518158,255.62791442871094,1.5478731075798136
103.82513661202186,0.8094462156295776,19000,0.7999742031097412,0.1833898276090622,183.0,-162.65000915527344,153.24261474609375,199.9427032470703,0.17510753870010376,153.0523681640625,241.4943200685058,-0.16218870878219604,2113022.5,75.80445098876953,241.4943200685058,-0.1882805973291397,0.011164302587074557,183.0,12277.952936887741,-3156.27783203125,19,75.67069244384766,-0.06386458873748779,260.8460998535156,1.5474892351897374
104.7421052631579,0.8047125339508057,20000,0.799957811832428,0.18133272975683212,190.0,-162.22122192382812,152.17807006835938,203.24215698242188,0.17450286448001862,151.97784423828125,211.43817976614955,-0.19336384534835815,2112165.75,75.73368072509766,211.43817976614955,-0.18851372599601746,0.011388705069074755,190.0,12924.782706260681,-3153.726318359375,20,75.60047912597656,-0.06274916976690292,260.9731750488281,1.5474147964059874
105.37185929648241,0.7952168583869934,21000,0.7999346256256104,0.1818694993853569,199.0,-161.42498779296875,151.156005859375,205.34445190429688,0.17438451945781708,150.94671630859375,191.27619526831037,-0.19566255807876587,2111310.25,75.67120361328125,191.27619526831037,-0.18874196708202362,0.011164302587074557,199.0,13629.177181243896,-3151.179931640625,21,75.53897094726562,-0.06097707524895668,262.6347351074219,1.5408120182705989
106.23671497584542,0.8017953038215637,22000,0.7999207973480225,0.21925394982099533,207.0,-161.07826232910156,150.11952209472656,206.59315490722656,0.17320825159549713,149.9022216796875,191.22015122211064,-0.17641325294971466,2110455.5,75.6209487915039,191.22015122211064,-0.1889582872390747,0.010517278057089798,207.0,14295.443719863892,-3148.63671875,22,75.48983001708984,-0.061681147664785385,260.97821044921875,1.5389518808311229
107.18691588785046,0.798762321472168,23000,0.7999144792556763,0.20972421020269394,214.0,-160.0984344482422,149.08883666992188,208.2434844970703,0.1723444014787674,148.8636932373047,197.17826357778148,-0.1707337349653244,2109602.0,75.56302642822266,197.17826357778148,-0.18916207551956177,0.010106897490323717,214.0,14921.817712306976,-3146.096435546875,23,75.4332504272461,-0.06242700293660164,276.08514404296875,1.5413671741231922
107.73423423423424,0.800017237663269,24000,0.7998989224433899,0.20498837530612946,222.0,-159.1340789794922,148.02537536621094,210.53659057617188,0.17177200317382812,147.79066467285156,201.6569699433234,-0.1723656952381134,2108749.5,75.51264953613281,201.6569699433234,-0.189413920044899,0.010728675346037303,222.0,15541.164983987808,-3143.5615234375,24,75.38451385498047,-0.06102082133293152,257.4044189453125,1.54428577424713
108.20779220779221,0.7994571924209595,25000,0.7998852729797363,0.21528640389442444,231.0,-158.23013305664062,147.00906372070312,211.67068481445312,0.17065036296844482,146.7646026611328,168.2630424619941,-0.1829453706741333,2107898.25,75.4668960571289,168.2630424619941,-0.18964990973472595,0.010310046129879225,231.0,16145.95597743988,-3141.03076171875,25,75.3404541015625,-0.060536641627550125,267.6575012207031,1.5483753352809542
108.88655462184875,0.7929479479789734,26000,0.7998824715614319,0.19209031015634537,238.0,-157.68540954589844,145.9998779296875,213.1031951904297,0.16991233825683594,145.7473602294922,181.39759684877555,-0.17710517346858978,2107047.75,75.41270446777344,181.39759684877555,-0.1898345798254013,0.010728675346037303,238.0,16779.58396601677,-3138.5029296875,26,75.288330078125,-0.060504671186208725,287.73699951171875,1.5495020646910607
109.5691056910569,0.8022615909576416,27000,0.7998723387718201,0.1802019327878952,246.0,-157.33151245117188,144.98190307617188,214.1007080078125,0.16932421922683716,144.71949768066406,200.58894865613638,-0.16866753995418549,2106198.25,75.36956024169922,200.58894865613638,-0.19006367027759552,0.010517278057089798,246.0,17396.082174301147,-3135.980224609375,27,75.24799346923828,-0.060672979801893234,276.9322814941406,1.552073606543806
110.51778656126483,0.7932465076446533,28000,0.7998589873313904,0.1828036829829216,253.0,-155.88645935058594,144.0355224609375,215.00831604003906,0.16869407892227173,143.7640380859375,200.4066280887871,-0.18825727701187134,2105350.0,75.32516479492188,200.4066280887871,-0.1902543157339096,0.010944321720492653,253.0,18029.725945949554,-3133.460205078125,28,75.20664978027344,-0.060146912932395935,278.3330078125,1.552990882054439
111.00384615384615,0.8088290095329285,29000,0.7998577952384949,0.18031582981348038,260.0,-156.0224151611328,143.06715393066406,215.30287170410156,0.16815349459648132,142.78927612304688,166.7883565366998,-0.19376759231090546,2104502.75,75.2850570678711,166.7883565366998,-0.1904023140668869,0.010728675346037303,260.0,18646.001522779465,-3130.945068359375,29,75.16924285888672,-0.061534903943538666,280.0545959472656,1.555293233488759
111.69029850746269,0.7943985462188721,30000,0.7998465299606323,0.21464581787586212,268.0,-155.38333129882812,142.09365844726562,216.62921142578125,0.16780151426792145,141.804931640625,204.338998086497,-0.22420094907283783,2103656.5,75.24713897705078,204.338998086497,-0.19064615666866302,0.010728675346037303,268.0,19303.186713933945,-3128.43408203125,30,75.1352310180664,-0.061088453978300095,286.7015380859375,1.5541475324561096
111.90613718411552,0.797631025314331,31000,0.7998354434967041,0.19733087718486786,277.0,-154.51243591308594,141.1352996826172,217.78817749023438,0.16706456243991852,140.83726501464844,187.042976037649,-0.1854020655155182,2102811.25,75.20690155029297,187.042976037649,-0.19085568189620972,0.010728675346037303,277.0,20048.115747451782,-3125.928466796875,31,75.09844970703125,-0.06079329922795296,276.7612609863281,1.5462799791516695
112.65845070422536,0.7950674891471863,32000,0.7998274564743042,0.2001979947090149,284.0,-154.20855712890625,140.17840576171875,218.58181762695312,0.16618654131889343,139.869873046875,213.9037117549089,-0.19218462705612183,2101967.0,75.17658233642578,213.9037117549089,-0.19107748568058014,0.011164302587074557,284.0,20802.811900615692,-3123.4248046875,32,75.07203674316406,-0.06108576059341431,276.33123779296875,1.5382535857593804
113.10309278350516,0.8023868799209595,33000,0.799823522567749,0.19373231381177902,291.0,-152.9548797607422,139.23138427734375,219.28758239746094,0.16608506441116333,138.9136505126953,205.83542734899575,-0.21689815819263458,2101123.75,75.14665985107422,205.83542734899575,-0.19129514694213867,0.010728675346037303,291.0,21435.580122709274,-3120.926025390625,33,75.04582977294922,-0.06039930880069733,296.3616027832031,1.5394964732043408
113.61538461538461,0.8085580468177795,34000,0.7998079657554626,0.19892442226409912,299.0,-151.7173309326172,138.32284545898438,219.65017700195312,0.16583633422851562,137.99502563476562,208.79681432039305,-0.13706786930561066,2100281.5,75.1287612915039,208.79681432039305,-0.19150954484939575,0.011164302587074557,299.0,22101.162294387817,-3118.431396484375,34,75.03162384033203,-0.059879057109355927,296.7989807128906,1.5383806311686004
114.00653594771242,0.7896042466163635,35000,0.7997965812683105,0.2376064881682396,306.0,-151.65843200683594,137.40774536132812,220.2552032470703,0.16510215401649475,137.06689453125,196.27552107188427,-0.18542583286762238,2099440.5,75.10967254638672,196.27552107188427,-0.19175320863723755,0.010517278057089798,306.0,22806.51818871498,-3115.939697265625,35,75.01656341552734,-0.0599207878112793,284.6383972167969,1.5346489854518233
