Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.1587634086608887	0	24.738916256157637	13.856613110869374	110.0	9.0	24.738916256157637	13.856613110869374	5022	5022
4.052680253982544	1	26.544973544973544	16.03746732912131	95.0	9.0	26.544973544973544	16.03746732912131	5017	10039
5.836658000946045	2	30.059880239520957	14.684180497116104	88.0	8.0	30.059880239520957	14.684180497116104	5020	15059
7.557675361633301	3	35.33802816901409	20.76253645524902	124.0	9.0	35.33802816901409	20.76253645524902	5018	20077
9.35764193534851	4	38.54961832061068	21.65877420017857	120.0	10.0	38.54961832061068	21.65877420017857	5050	25127
11.159610986709595	5	44.964285714285715	21.27621432300322	116.0	11.0	44.964285714285715	21.27621432300322	5036	30163
13.020545482635498	6	44.469026548672566	26.72179541834392	183.0	13.0	44.469026548672566	26.72179541834392	5025	35188
14.846500396728516	7	46.07339449541284	25.91931957072776	135.0	11.0	46.07339449541284	25.91931957072776	5022	40210
16.620485067367554	8	48.5	22.73932547541644	116.0	14.0	48.5	22.73932547541644	5044	45254
18.34649634361267	9	57.67816091954023	28.488551543235335	151.0	9.0	57.67816091954023	28.488551543235335	5018	50272
20.11548352241516	10	59.904761904761905	32.192360468942915	191.0	13.0	59.904761904761905	32.192360468942915	5032	55304
21.915452480316162	11	65.24675324675324	31.196551526105107	200.0	15.0	65.24675324675324	31.196551526105107	5024	60328
23.71242380142212	12	67.95945945945945	29.256756756756758	200.0	13.0	67.95945945945945	29.256756756756758	5029	65357
25.48340916633606	13	79.03125	36.740206496936025	184.0	18.0	79.03125	36.740206496936025	5058	70415
27.251396894454956	14	74.20588235294117	36.599806662752535	192.0	19.0	74.20588235294117	36.599806662752535	5046	75461
29.007392644882202	15	82.54098360655738	32.331060927100154	185.0	24.0	82.54098360655738	32.331060927100154	5035	80496
30.77038311958313	16	77.47692307692307	35.381919629754265	200.0	16.0	77.47692307692307	35.381919629754265	5036	85532
32.61634087562561	17	102.54	50.6802565107952	200.0	16.0	102.54	50.6802565107952	5127	90659
34.410300970077515	18	106.95744680851064	49.49315768175436	200.0	44.0	106.95744680851064	49.49315768175436	5027	95686
36.21526622772217	19	123.63414634146342	45.802202576476965	200.0	34.0	123.63414634146342	45.802202576476965	5069	100755
38.00723958015442	20	119.76744186046511	45.62630677799934	200.0	49.0	119.76744186046511	45.62630677799934	5150	105905
39.79621481895447	21	137.1891891891892	46.720467091934474	200.0	25.0	137.1891891891892	46.720467091934474	5076	110981
41.59218883514404	22	142.19444444444446	41.8521335208483	200.0	63.0	142.19444444444446	41.8521335208483	5119	116100
43.36717128753662	23	148.23529411764707	43.11206929655711	200.0	24.0	148.23529411764707	43.11206929655711	5040	121140
45.179133892059326	24	168.8	34.70389027184128	200.0	85.0	168.8	34.70389027184128	5064	126204
46.971107959747314	25	166.7	39.52480233979672	200.0	64.0	166.7	39.52480233979672	5001	131205
48.72210621833801	26	169.76666666666668	40.14198411749087	200.0	93.0	169.76666666666668	40.14198411749087	5093	136298
50.51008367538452	27	179.17857142857142	31.868091488227545	200.0	96.0	179.17857142857142	31.868091488227545	5017	141315
52.34503149986267	28	167.06451612903226	37.72732002645792	200.0	83.0	167.06451612903226	37.72732002645792	5179	146494
54.19097375869751	29	156.54545454545453	46.29228020536005	200.0	71.0	156.54545454545453	46.29228020536005	5166	151660
56.32575249671936	30	182.21428571428572	24.19320616391709	200.0	120.0	182.21428571428572	24.19320616391709	5102	156762
58.21367120742798	31	185.7037037037037	25.448298807749502	200.0	109.0	185.7037037037037	25.448298807749502	5014	161776
60.1235785484314	32	172.6	39.05517464647504	200.0	84.0	172.6	39.05517464647504	5178	166954
62.197328090667725	33	183.03571428571428	34.65079069687108	200.0	85.0	183.03571428571428	34.65079069687108	5125	172079
64.16619896888733	34	197.23076923076923	9.692612937806306	200.0	159.0	197.23076923076923	9.692612937806306	5128	177207
