Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.461595296859741	0	23.70616113744076	15.066642164603724	135.0	9.0	23.70616113744076	15.066642164603724	5002	5002
4.3375244140625	1	27.360655737704917	15.032241619086562	85.0	8.0	27.360655737704917	15.032241619086562	5007	10009
5.9426186084747314	2	29.680473372781066	16.784175690872402	106.0	10.0	29.680473372781066	16.784175690872402	5016	15025
7.584668397903442	3	35.8936170212766	20.72984011791505	122.0	10.0	35.8936170212766	20.72984011791505	5061	20086
9.185757160186768	4	37.57462686567164	19.262668584081847	103.0	12.0	37.57462686567164	19.262668584081847	5035	25121
10.804830551147461	5	38.707692307692305	19.54381513571932	103.0	11.0	38.707692307692305	19.54381513571932	5032	30153
12.437898874282837	6	44.66086956521739	25.7242524568013	152.0	13.0	44.66086956521739	25.7242524568013	5136	35289
14.04897928237915	7	50.86868686868687	29.59785907649487	160.0	10.0	50.86868686868687	29.59785907649487	5036	40325
15.66405701637268	8	49.35294117647059	22.342541440403497	135.0	13.0	49.35294117647059	22.342541440403497	5034	45359
17.29912567138672	9	58.0	31.74213632367558	174.0	11.0	58.0	31.74213632367558	5046	50405
18.910203456878662	10	56.08888888888889	21.643394909530173	114.0	14.0	56.08888888888889	21.643394909530173	5048	55453
20.51728916168213	11	59.31764705882353	29.33306175820599	150.0	13.0	59.31764705882353	29.33306175820599	5042	60495
22.365233659744263	12	60.40963855421687	33.34559313908013	188.0	11.0	60.40963855421687	33.34559313908013	5014	65509
24.27114748954773	13	67.84	32.86620959790364	200.0	22.0	67.84	32.86620959790364	5088	70597
26.064120531082153	14	74.7910447761194	37.45067893429686	199.0	26.0	74.7910447761194	37.45067893429686	5011	75608
27.69419002532959	15	91.4	44.44387676405133	200.0	26.0	91.4	44.44387676405133	5027	80635
29.299275875091553	16	85.35593220338983	36.824716603723594	200.0	25.0	85.35593220338983	36.824716603723594	5036	85671
30.89636206626892	17	96.57692307692308	44.71032669987402	200.0	20.0	96.57692307692308	44.71032669987402	5022	90693
32.50445032119751	18	105.91666666666667	54.02346455219456	200.0	13.0	105.91666666666667	54.02346455219456	5084	95777
34.12751793861389	19	95.05555555555556	45.98365920172347	200.0	29.0	95.05555555555556	45.98365920172347	5133	100910
35.774577140808105	20	130.89743589743588	37.092949687269424	200.0	71.0	130.89743589743588	37.092949687269424	5105	106015
37.44162607192993	21	130.82051282051282	43.289053389127815	200.0	49.0	130.82051282051282	43.289053389127815	5102	111117
39.052706718444824	22	150.05882352941177	44.790979381009684	200.0	39.0	150.05882352941177	44.790979381009684	5102	116219
40.65479373931885	23	139.69444444444446	45.80503335057091	200.0	19.0	139.69444444444446	45.80503335057091	5029	121248
42.39780044555664	24	172.93333333333334	28.182658182333018	200.0	129.0	172.93333333333334	28.182658182333018	5188	126436
43.992886543273926	25	162.0	42.91552091590956	200.0	50.0	162.0	42.91552091590956	5022	131458
45.64594507217407	26	152.0	40.80945680483731	200.0	57.0	152.0	40.80945680483731	5168	136626
47.25102663040161	27	167.0	40.092393293491476	200.0	82.0	167.0	40.092393293491476	5010	141636
48.96105122566223	28	178.44827586206895	26.538957969950452	200.0	121.0	178.44827586206895	26.538957969950452	5175	146811
50.573145151138306	29	169.23333333333332	35.726445231633235	200.0	90.0	169.23333333333332	35.726445231633235	5077	151888
52.17421841621399	30	188.85185185185185	19.1615040461699	200.0	124.0	188.85185185185185	19.1615040461699	5099	156987
53.78330039978027	31	185.5185185185185	24.6882343703176	200.0	118.0	185.5185185185185	24.6882343703176	5009	161996
55.402376651763916	32	187.25925925925927	26.15140049021183	200.0	93.0	187.25925925925927	26.15140049021183	5056	167052
57.27630543708801	33	185.14285714285714	24.420006852863036	200.0	126.0	185.14285714285714	24.420006852863036	5184	172236
58.933358907699585	34	192.59259259259258	17.664065341522452	200.0	122.0	192.59259259259258	17.664065341522452	5200	177436
60.56444263458252	35	190.0	15.77621275493231	200.0	149.0	190.0	15.77621275493231	5130	182566
62.17950677871704	36	188.5185185185185	18.18295980952612	200.0	132.0	188.5185185185185	18.18295980952612	5090	187656
63.816570520401	37	189.22222222222223	23.284605204000624	200.0	112.0	189.22222222222223	23.284605204000624	5109	192765
65.42365527153015	38	193.23076923076923	13.912660787121736	200.0	147.0	193.23076923076923	13.912660787121736	5024	197789
67.01874327659607	39	192.69230769230768	18.513548533167295	200.0	118.0	192.69230769230768	18.513548533167295	5010	202799
68.60983538627625	40	192.65384615384616	19.281203097820644	200.0	127.0	192.65384615384616	19.281203097820644	5009	207808
70.55072689056396	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	213008
72.52260184288025	42	199.42307692307693	2.041362232263938	200.0	191.0	199.42307692307693	2.041362232263938	5185	218193
74.67637252807617	43	194.26923076923077	18.341960494802606	200.0	114.0	194.26923076923077	18.341960494802606	5051	223244
76.35641360282898	44	197.57692307692307	9.191020186628137	200.0	155.0	197.57692307692307	9.191020186628137	5137	228381
78.01047110557556	45	198.34615384615384	5.8634612230996215	200.0	174.0	198.34615384615384	5.8634612230996215	5157	233538
79.62754559516907	46	195.84615384615384	19.04789975842745	200.0	101.0	195.84615384615384	19.04789975842745	5092	238630
81.27160930633545	47	199.30769230769232	3.4615384615384612	200.0	182.0	199.30769230769232	3.4615384615384612	5182	243812
82.90467476844788	48	198.46153846153845	5.772819396705759	200.0	172.0	198.46153846153845	5.772819396705759	5160	248972
