Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.368288278579712	0	7.767080745341615	4.674674418496546	45.0	3.0	7.767080745341615	4.674674418496546	5002	5002
7.38971471786499	1	8.385259631490788	4.864907029941931	34.0	2.0	8.385259631490788	4.864907029941931	5006	10008
10.289170503616333	2	10.04417670682731	6.10764024006883	45.0	3.0	10.04417670682731	6.10764024006883	5002	15010
13.077828168869019	3	10.665245202558635	6.3900314651319805	52.0	3.0	10.665245202558635	6.3900314651319805	5002	20012
16.539130449295044	4	11.535632183908046	7.512472036193971	57.0	3.0	11.535632183908046	7.512472036193971	5018	25030
19.519785404205322	5	14.221590909090908	9.576948518372317	82.0	3.0	14.221590909090908	9.576948518372317	5006	30036
22.879835844039917	6	14.311428571428571	9.711415122085421	66.0	3.0	14.311428571428571	9.711415122085421	5009	35045
25.596590042114258	7	16.51815181518152	9.369152771031068	56.0	3.0	16.51815181518152	9.369152771031068	5005	40050
28.31339120864868	8	18.609665427509295	11.11381050328514	70.0	3.0	18.609665427509295	11.11381050328514	5006	45056
30.972602367401123	9	19.8300395256917	11.686567354025598	73.0	3.0	19.8300395256917	11.686567354025598	5017	50073
33.756003618240356	10	22.524663677130047	11.956875866724891	65.0	3.0	22.524663677130047	11.956875866724891	5023	55096
36.387152910232544	11	24.655172413793103	12.771169437942557	92.0	5.0	24.655172413793103	12.771169437942557	5005	60101
38.998783349990845	12	28.764367816091955	14.72805967674367	88.0	5.0	28.764367816091955	14.72805967674367	5005	65106
41.63286995887756	13	28.737142857142857	15.240530281630823	95.0	5.0	28.737142857142857	15.240530281630823	5029	70135
44.34649872779846	14	30.676829268292682	15.345586469496755	75.0	8.0	30.676829268292682	15.345586469496755	5031	75166
46.90717887878418	15	34.02721088435374	18.813421746164764	118.0	8.0	34.02721088435374	18.813421746164764	5002	80168
49.46225953102112	16	35.225352112676056	19.366151088293414	138.0	9.0	35.225352112676056	19.366151088293414	5002	85170
52.01866960525513	17	42.50847457627118	20.753903354616053	119.0	10.0	42.50847457627118	20.753903354616053	5016	90186
54.57587790489197	18	43.25	23.371761254512485	117.0	11.0	43.25	23.371761254512485	5017	95203
56.66668653488159	19	42.92307692307692	18.650246370432846	114.0	10.0	42.92307692307692	18.650246370432846	5022	100225
58.78247928619385	20	47.301886792452834	19.49560657392576	96.0	10.0	47.301886792452834	19.49560657392576	5014	105239
60.90626358985901	21	46.10091743119266	20.543507179440283	111.0	11.0	46.10091743119266	20.543507179440283	5025	110264
62.972087383270264	22	53.51063829787234	25.144579670907575	136.0	15.0	53.51063829787234	25.144579670907575	5030	115294
65.00392508506775	23	61.93827160493827	28.634497746777072	164.0	18.0	61.93827160493827	28.634497746777072	5017	120311
67.0847373008728	24	64.67948717948718	27.521317420456604	152.0	23.0	64.67948717948718	27.521317420456604	5045	125356
69.1735463142395	25	60.30120481927711	27.046918154956966	153.0	17.0	60.30120481927711	27.046918154956966	5005	130361
