Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.5481226444244385	0	28.82183908045977	17.576021579095126	122.0	10.0	28.82183908045977	17.576021579095126	5015	5015
8.423344135284424	1	28.902298850574713	13.130060946637396	73.0	10.0	28.902298850574713	13.130060946637396	5029	10044
10.274474859237671	2	29.075581395348838	17.786527669065837	137.0	8.0	29.075581395348838	17.786527669065837	5001	15045
12.106611251831055	3	27.51098901098901	15.533635610686686	100.0	10.0	27.51098901098901	15.533635610686686	5007	20052
13.851501941680908	4	26.989247311827956	14.427791747259098	97.0	9.0	26.989247311827956	14.427791747259098	5020	25072
15.583820343017578	5	27.67032967032967	14.928440991636336	80.0	10.0	27.67032967032967	14.928440991636336	5036	30108
17.364976406097412	6	31.062111801242235	18.488099056431402	165.0	10.0	31.062111801242235	18.488099056431402	5001	35109
19.10940432548523	7	30.579268292682926	16.269447933165104	88.0	9.0	30.579268292682926	16.269447933165104	5015	40124
20.855756521224976	8	28.976878612716764	16.55292920909922	137.0	10.0	28.976878612716764	16.55292920909922	5013	45137
22.608866930007935	9	27.145945945945947	14.716613053989764	84.0	9.0	27.145945945945947	14.716613053989764	5022	50159
24.37001371383667	10	30.19277108433735	15.729994241166004	95.0	9.0	30.19277108433735	15.729994241166004	5012	55171
26.094587564468384	11	28.844827586206897	16.47966534241092	103.0	10.0	28.844827586206897	16.47966534241092	5019	60190
27.860146284103394	12	29.98802395209581	15.381374545910454	101.0	8.0	29.98802395209581	15.381374545910454	5008	65198
29.58632493019104	13	29.41764705882353	17.18846176925322	101.0	9.0	29.41764705882353	17.18846176925322	5001	70199
31.33911108970642	14	30.695121951219512	18.95513896751514	106.0	10.0	30.695121951219512	18.95513896751514	5034	75233
33.10168123245239	15	29.53529411764706	15.988651901251	92.0	10.0	29.53529411764706	15.988651901251	5021	80254
34.83086156845093	16	29.251461988304094	17.20162292331522	117.0	8.0	29.251461988304094	17.20162292331522	5002	85256
36.551305055618286	17	28.804597701149426	16.36918824159373	102.0	11.0	28.804597701149426	16.36918824159373	5012	90268
38.280943632125854	18	29.1046511627907	15.534679186788898	86.0	10.0	29.1046511627907	15.534679186788898	5006	95274
40.01063632965088	19	30.993827160493826	16.31839714410832	97.0	9.0	30.993827160493826	16.31839714410832	5021	100295
41.73948693275452	20	30.14457831325301	18.564853780908635	133.0	9.0	30.14457831325301	18.564853780908635	5004	105299
43.488197565078735	21	28.570621468926554	13.580762239418185	95.0	10.0	28.570621468926554	13.580762239418185	5057	110356
45.21189737319946	22	27.20108695652174	13.378186289020755	80.0	10.0	27.20108695652174	13.378186289020755	5005	115361
47.09642505645752	23	29.680473372781066	15.673205863014717	86.0	10.0	29.680473372781066	15.673205863014717	5016	120377
48.82445240020752	24	29.41764705882353	17.140826230827745	94.0	9.0	29.41764705882353	17.140826230827745	5001	125378
50.558868408203125	25	29.60355029585799	18.791039956896253	114.0	9.0	29.60355029585799	18.791039956896253	5003	130381
52.27984309196472	26	30.13855421686747	18.175816922528607	133.0	10.0	30.13855421686747	18.175816922528607	5003	135384
53.995323181152344	27	28.10674157303371	14.618168607168187	79.0	11.0	28.10674157303371	14.618168607168187	5003	140387
55.72339415550232	28	29.263157894736842	14.905385402743162	98.0	10.0	29.263157894736842	14.905385402743162	5004	145391
57.44555306434631	29	30.88888888888889	17.481206840278293	84.0	9.0	30.88888888888889	17.481206840278293	5004	150395
60.34899592399597	30	29.898809523809526	17.014923380091535	109.0	10.0	29.898809523809526	17.014923380091535	5023	155418
62.12398433685303	31	29.846153846153847	16.52181631059925	100.0	10.0	29.846153846153847	16.52181631059925	5044	160462
63.9672749042511	32	29.269005847953217	16.88205139328689	110.0	10.0	29.269005847953217	16.88205139328689	5005	165467
65.69904637336731	33	29.321637426900583	17.173914317689714	121.0	9.0	29.321637426900583	17.173914317689714	5014	170481
67.67981719970703	34	31.08695652173913	16.810744606218396	104.0	10.0	31.08695652173913	16.810744606218396	5005	175486
69.5456485748291	35	29.093023255813954	15.419051871868326	92.0	9.0	29.093023255813954	15.419051871868326	5004	180490
71.4841206073761	36	27.32972972972973	14.6650690853574	107.0	9.0	27.32972972972973	14.6650690853574	5056	185546
73.23551511764526	37	30.12574850299401	18.110168394856043	118.0	11.0	30.12574850299401	18.110168394856043	5031	190577
75.29777503013611	38	27.966480446927374	16.508301430018967	114.0	9.0	27.966480446927374	16.508301430018967	5006	195583
77.0246262550354	39	29.197674418604652	15.498551895926955	100.0	10.0	29.197674418604652	15.498551895926955	5022	200605
79.71334433555603	40	28.511363636363637	15.77288691954835	96.0	10.0	28.511363636363637	15.77288691954835	5018	205623
82.20554089546204	41	27.08108108108108	13.89959824108942	76.0	9.0	27.08108108108108	13.89959824108942	5010	210633
83.94968104362488	42	26.75531914893617	13.97960990096828	97.0	9.0	26.75531914893617	13.97960990096828	5030	215663
85.67626214027405	43	27.25	13.622332207908038	91.0	10.0	27.25	13.622332207908038	5014	220677
87.39564061164856	44	29.24561403508772	17.538543054062906	123.0	11.0	29.24561403508772	17.538543054062906	5001	225678
89.20425987243652	45	28.77840909090909	16.396430798303445	106.0	8.0	28.77840909090909	16.396430798303445	5065	230743
91.83534264564514	46	29.833333333333332	17.11017055753497	112.0	8.0	29.833333333333332	17.11017055753497	5012	235755
93.61687636375427	47	31.080745341614907	18.4229047133726	119.0	8.0	31.080745341614907	18.4229047133726	5004	240759
95.53014373779297	48	28.00558659217877	14.080969846098942	82.0	9.0	28.00558659217877	14.080969846098942	5013	245772
97.64493250846863	49	28.568181818181817	16.04984809793981	150.0	8.0	28.568181818181817	16.04984809793981	5028	250800
99.80553197860718	50	27.53846153846154	15.452378238883867	91.0	9.0	27.53846153846154	15.452378238883867	5012	255812
101.56361198425293	51	27.0972972972973	15.680638543370309	107.0	9.0	27.0972972972973	15.680638543370309	5013	260825
103.3277370929718	52	30.406060606060606	16.208077660563955	96.0	9.0	30.406060606060606	16.208077660563955	5017	265842
105.35673403739929	53	29.162790697674417	17.095396133351006	109.0	10.0	29.162790697674417	17.095396133351006	5016	270858
107.33449268341064	54	31.279503105590063	18.267920217415725	107.0	10.0	31.279503105590063	18.267920217415725	5036	275894
109.11741638183594	55	30.567073170731707	17.163535900402405	93.0	11.0	30.567073170731707	17.163535900402405	5013	280907
110.88480639457703	56	29.458823529411763	17.07461338201626	92.0	8.0	29.458823529411763	17.07461338201626	5008	285915
112.76618957519531	57	30.333333333333332	17.950211726052174	127.0	9.0	30.333333333333332	17.950211726052174	5005	290920
114.68742656707764	58	28.82183908045977	15.513338163838212	105.0	10.0	28.82183908045977	15.513338163838212	5015	295935
116.55935144424438	59	27.188172043010752	16.987094085680976	137.0	9.0	27.188172043010752	16.987094085680976	5057	300992
119.28549838066101	60	26.951612903225808	13.780648055857293	80.0	11.0	26.951612903225808	13.780648055857293	5013	306005
121.11574125289917	61	29.098837209302324	15.049012902698708	91.0	10.0	29.098837209302324	15.049012902698708	5005	311010
122.92486357688904	62	30.162650602409638	19.101915698058995	116.0	10.0	30.162650602409638	19.101915698058995	5007	316017
125.45256996154785	63	28.151685393258425	16.523885417609293	107.0	9.0	28.151685393258425	16.523885417609293	5011	321028
127.23847389221191	64	28.12849162011173	15.182694627784104	102.0	9.0	28.12849162011173	15.182694627784104	5035	326063
128.99690675735474	65	28.622857142857143	15.600935607736309	98.0	9.0	28.622857142857143	15.600935607736309	5009	331072
130.75516486167908	66	29.733727810650887	15.90374481438819	89.0	10.0	29.733727810650887	15.90374481438819	5025	336097
132.56551885604858	67	30.548780487804876	17.305471036093834	119.0	11.0	30.548780487804876	17.305471036093834	5010	341107
134.34063816070557	68	26.611702127659573	14.633220413017531	98.0	9.0	26.611702127659573	14.633220413017531	5003	346110
136.07976961135864	69	29.541176470588237	17.04530498833414	128.0	9.0	29.541176470588237	17.04530498833414	5022	351132
137.8337278366089	70	28.022346368715084	16.297497942546006	117.0	8.0	28.022346368715084	16.297497942546006	5016	356148
139.57567739486694	71	30.017964071856287	18.810263809886123	141.0	10.0	30.017964071856287	18.810263809886123	5013	361161
141.31364035606384	72	26.666666666666668	13.823911497855052	88.0	8.0	26.666666666666668	13.823911497855052	5040	366201
143.30622005462646	73	28.982758620689655	15.743443860030116	101.0	9.0	28.982758620689655	15.743443860030116	5043	371244
145.20892477035522	74	28.765714285714285	14.552642231511339	79.0	9.0	28.765714285714285	14.552642231511339	5034	376278
147.00193071365356	75	28.605714285714285	17.498701059664693	120.0	10.0	28.605714285714285	17.498701059664693	5006	381284
148.80926966667175	76	28.645714285714284	15.996077070102315	89.0	10.0	28.645714285714284	15.996077070102315	5013	386297
150.6129777431488	77	27.966480446927374	15.899439377819183	90.0	9.0	27.966480446927374	15.899439377819183	5006	391303
152.45265555381775	78	30.579268292682926	18.315988203065874	108.0	10.0	30.579268292682926	18.315988203065874	5015	396318
