Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.635298728942871	0	7.6063829787234045	4.168388270943514	30.0	3.0	7.6063829787234045	4.168388270943514	5005	5005
8.410489559173584	1	8.82363315696649	4.894722946816947	33.0	3.0	8.82363315696649	4.894722946816947	5003	10008
10.903693914413452	2	10.642553191489363	6.423021913592527	40.0	3.0	10.642553191489363	6.423021913592527	5002	15010
13.380183696746826	3	12.79539641943734	7.779511374203926	54.0	3.0	12.79539641943734	7.779511374203926	5003	20013
15.896197319030762	4	16.044728434504794	10.46420550310611	65.0	3.0	16.044728434504794	10.46420550310611	5022	25035
18.19335174560547	5	18.13768115942029	11.893361946526907	67.0	3.0	18.13768115942029	11.893361946526907	5006	30041
20.425074338912964	6	20.412244897959184	12.757288955379407	98.0	3.0	20.412244897959184	12.757288955379407	5001	35042
22.676646947860718	7	24.64039408866995	16.220577572654648	80.0	5.0	24.64039408866995	16.220577572654648	5002	40044
24.916420459747314	8	29.597633136094675	15.66072218162452	83.0	5.0	29.597633136094675	15.66072218162452	5002	45046
27.1076238155365	9	34.59310344827586	18.095721175221712	100.0	6.0	34.59310344827586	18.095721175221712	5016	50062
29.258949518203735	10	40.04761904761905	23.78503502533605	167.0	7.0	40.04761904761905	23.78503502533605	5046	55108
31.400223970413208	11	40.056	18.681885986163177	111.0	9.0	40.056	18.681885986163177	5007	60115
33.569729804992676	12	47.03636363636364	25.672031924654814	205.0	10.0	47.03636363636364	25.672031924654814	5174	65289
35.704395055770874	13	52.416666666666664	25.210227201585386	139.0	15.0	52.416666666666664	25.210227201585386	5032	70321
37.822333097457886	14	56.26966292134831	20.01053882161402	131.0	15.0	56.26966292134831	20.01053882161402	5008	75329
39.92171335220337	15	65.90789473684211	24.873457440443442	163.0	22.0	65.90789473684211	24.873457440443442	5009	80338
42.027158975601196	16	62.725	27.17718482477536	169.0	10.0	62.725	27.17718482477536	5018	85356
44.16483950614929	17	65.12987012987013	25.25832800779512	161.0	13.0	65.12987012987013	25.25832800779512	5015	90371
46.31147909164429	18	82.03225806451613	37.54780511687325	202.0	35.0	82.03225806451613	37.54780511687325	5086	95457
48.45804977416992	19	82.5	39.69592081098835	221.0	15.0	82.5	39.69592081098835	5115	100572
50.67750000953674	20	83.98360655737704	37.22747610511191	250.0	28.0	83.98360655737704	37.22747610511191	5123	105695
52.759806632995605	21	143.54285714285714	92.15897533443977	401.0	36.0	143.54285714285714	92.15897533443977	5024	110719
54.90060210227966	22	111.17391304347827	82.01068444385135	399.0	16.0	111.17391304347827	82.01068444385135	5114	115833
57.00710320472717	23	111.68888888888888	52.62142454350371	249.0	35.0	111.68888888888888	52.62142454350371	5026	120859
59.116451263427734	24	115.02272727272727	64.00869565797065	324.0	26.0	115.02272727272727	64.00869565797065	5061	125920
61.225154399871826	25	102.85714285714286	64.81276014451954	312.0	25.0	102.85714285714286	64.81276014451954	5040	130960
63.359272718429565	26	141.77777777777777	59.595912942970955	258.0	36.0	141.77777777777777	59.595912942970955	5104	136064
