Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
55.34515571594238	0	-1563.5043616188132	108.53613129223834	-1268.265445681817	-1850.552918540393	151.0	0.0	50132	50132
110.07722187042236	1	-891.6883317610708	54.52503846661919	-688.8443613296938	-1025.6023359626597	151.0	0.0	50132	100264
170.45729064941406	2	-660.32593754551	48.78472063374141	-487.7737005353897	-827.4972398322619	151.0	0.0	50132	150396
221.29195356369019	3	-467.61655311654755	47.187471841612336	-343.1332880924093	-617.6565756719863	151.0	0.0	50132	200528
255.94511127471924	4	-294.0772835191982	39.798652713117534	-173.93346854947208	-424.9644415440549	151.0	0.0	50132	250660
290.768107175827	5	-208.47887393944433	37.26796210759204	-120.98732619048283	-346.2688033660796	151.0	0.0	50132	300792
324.5908012390137	6	-171.9342352242365	38.3366946266929	-81.65158100316285	-286.2636311975737	151.0	0.0	50132	350924
361.1474266052246	7	-128.06247799721132	37.87062704276981	-36.190495853238914	-240.75018758320277	151.0	0.0	50132	401056
398.7810719013214	8	-100.76278206375262	25.008079620171202	-40.842657109636875	-197.02753348258108	151.0	0.0	50132	451188
435.0095965862274	9	-85.51001378392542	19.19040434993117	-30.94554521051546	-171.5861077537941	151.0	0.0	50132	501320
472.93701338768005	10	-69.52724184698498	22.771802668863188	-19.95978902778562	-168.09235987866344	151.0	0.0	50132	551452
511.4853980541229	11	-75.15207635374753	29.72771726741058	-7.617323093407245	-170.3908108415884	151.0	0.0	50132	601584
548.4427328109741	12	-66.77472199429555	32.45860055423155	7.7093982711076166	-163.35546833400267	151.0	0.0	50132	651716
586.6606378555298	13	-42.7407218233245	28.328330814349112	24.833422375596527	-139.77529324226361	151.0	0.0	50132	701848
624.0562889575958	14	-23.943924084687993	24.58020490334342	35.44563816301991	-95.63111107819546	151.0	0.0	50132	751980
661.8279399871826	15	-23.635023623803267	17.53201103728983	17.461667224472603	-98.32895571177761	151.0	0.0	50132	802112
698.4211928844452	16	-23.887780547739816	14.549327102080149	18.03651109162582	-74.67396676851612	151.0	0.0	50132	852244
734.6906490325928	17	-19.881824268760734	12.664255825338541	15.276715954776552	-60.66476649155361	151.0	0.0	50132	902376
775.7056694030762	18	-10.226093752714451	12.249522219452999	16.81745458524202	-50.65866021836577	151.0	0.0	50132	952508
814.3412327766418	19	-5.484790769489649	15.014164315913344	30.58305993868047	-74.7208631928005	151.0	0.0	50132	1002640
852.4162185192108	20	-3.5727607409454976	16.204007607311723	49.51302854377414	-88.53346748182337	151.0	0.0	50132	1052772
898.815717458725	21	-4.605890636722221	17.28622621846166	46.02289439133589	-50.40816595399992	151.0	0.0	50132	1102904
934.9664263725281	22	-1.903048962956493	16.795174228651646	48.07954954040392	-63.307794881080774	151.0	0.0	50132	1153036
969.764081954956	23	-2.5268459457816292	14.837774579336992	45.040059467398095	-51.94460073927985	151.0	0.0	50132	1203168
1006.8278386592865	24	-2.0288854631455355	15.484409080985701	45.82845524358518	-68.24766779373198	151.0	0.0	50132	1253300
1045.4355885982513	25	-1.1126150640407362	12.92961833191456	43.25823714775544	-42.24459820061182	151.0	0.0	50132	1303432
1082.4562680721283	26	-0.308348795258658	9.949123939642734	34.22979164628216	-29.549927260696457	151.0	0.0	50132	1353564
1117.224012851715	27	0.14633139993114774	9.784607388712214	31.450017371412734	-37.78903858371419	151.0	0.0	50132	1403696
1151.392086982727	28	0.7990957523732005	9.012029215017847	29.872043860377843	-36.8364232459951	151.0	0.0	50132	1453828
1185.8607535362244	29	2.505573234798958	8.752143715396501	28.55803271065642	-35.263287431108196	151.0	0.0	50132	1503960
1223.9412400722504	30	4.88594067843103	8.06218790216493	26.13511795719645	-17.999376050948833	151.0	0.0	50132	1554092
1261.92964053154	31	6.71241448560187	8.904846141925907	26.98086852577106	-25.739120207183454	151.0	0.0	50132	1604224
1298.5022144317627	32	7.654073072885042	9.079752944279612	37.12354765620028	-22.549030312089677	151.0	0.0	50132	1654356
1335.62904214859	33	10.094268859994797	8.80542011995143	46.67481199367471	-15.243001137169923	151.0	0.0	50132	1704488
1372.9148423671722	34	13.524692989309921	9.391979650908278	38.09804854295472	-28.54325570794635	151.0	0.0	50132	1754620
1405.9192514419556	35	14.75153236819039	9.796253946233842	43.791810641069496	-28.616429915545552	151.0	0.0	50132	1804752
1438.4737951755524	36	16.458224176980487	10.999523199964338	37.53152454093688	-48.68456947272988	151.0	0.0	50132	1854884
1471.5575561523438	37	18.24875804176157	10.572707696447393	38.94660964597537	-20.764973274228005	151.0	0.0	50132	1905016
1504.0860872268677	38	18.842574721552875	11.51537241576953	39.87916789918183	-26.982532396605535	151.0	0.0	50132	1955148
1536.579787015915	39	18.946592296026978	11.72442549877075	40.37907869067755	-11.306271597021686	151.0	0.0	50132	2005280
1569.1484069824219	40	20.323180825235763	12.25689822635537	40.936957750570144	-18.10280898993311	151.0	0.0	50132	2055412
1602.308476448059	41	23.93080934287846	12.78749962847041	47.73749250358858	-17.492709498619718	151.0	0.0	50132	2105544
1630.0229625701904	42	26.19652825189471	15.462729316786604	54.19168370132226	-19.893409598080968	151.0	0.0	50132	2155676
1653.34641623497	43	29.169518284341887	16.42057367641368	59.97860401457446	-24.299831379883976	151.0	0.0	50132	2205808
1676.6178719997406	44	37.772095596635076	19.713748235674625	66.44653915814769	-60.12105570157574	151.0	0.0	50132	2255940
1701.9021666049957	45	46.26065261893159	17.931333632821822	77.56241952032414	-84.34312402196868	151.0	0.0	50132	2306072
